timestamp,​0x0f16a8557df61daCf3C6Be21a41a72D2a848B854,​0xFADE503916C1D1253646c36c9961AA47bf14bd2D,​0x32Cd1F7BdaE90B87E9b58d25d2ef7b09f6A9B548,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0xe0cF78c62c388307156C3700E9B294eC0D641cD8,​0x3e231F88C2c2cAcFf7642930a11A2AB823ef0E88,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0x741E23Da78f37c1b50836e97BB6366EFB2209453,​0x05cDe89cCfa0adA8C88D5A23caaa79Ef129E7883,​0x2E642b8D59B45a1D8c5aEf716A84FF44ea665914,​0x363a94A9Ec421e27aa86b4015007c3698959E5cb,​0xBf5f74d3E084eFF45A95b76E999850a83b091c60,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127,​0xD736e3966FEEd20eAf6F8809aed704039B4201A0,​0x50eEe8a33E8000196f2876928b47130537c5A6b7,​0x9697E724610505474936ec1382Edceb5AA52F295,​0xF1Ad4BFDF8829d55eC0Ce7900EF9d122B2610673,​0xF18c13cB4f4F3C0d0432f6882afDA55D9f466987,​0x005FdE5294199d5C3Eb5Eb7a6E51954123b74b1c,​0x72b73799724B453f04082e2D782e8b5A8790c92A,​0xF6D395f4107978fA34149BA488b0676B6b900061,​0x2Bf5A5bA29E60682fC56B2Fcf9cE07Bef4F6196f,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0x01e176828454368f60898F04025DCe3BcFe76AB5,​0x896e27aF0e16272cBa77B44dBa5d785e9B33dCaf,​0xD79d821EF646626430995f67885904856e43eE17,​0x06e363172F5FaB873C7efDc1ffa6900c07231a3A,​0x40A7cb7052C274Cc2E568c324B4c5D94383bec4f,​0x7059010320d07a47d2Ad54db88bB89Ea644C3e6F,​0x000000000000deab340F067535869a0e5226E58a,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x2AD672FDA8a042c4c78C411bF9d4f1b320aA915a,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0x97deC872013f6B5fB443861090ad931542878126,​0x5aB9d116a53EF41063E3EaE26A7eBe736720E9bA,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x0DC411b17d337Af85D83eA5A3577D09132Aae866,​0x2BDE3b9C0129be4689E245Ba689b9b0Ae4AC666D,​0x49c4f9bc14884f6210F28342ceD592A633801a8b,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0xdB65fDC183CD8C790Dc4cA25B1031A178348f4F8,​0x92f884B7dbC58655174c49C27d3F7f7aaB946fb2,​0xA4005f0C192EE6bd2F8CBeB905A8Cd416Fac81a6,​0xD1a06725e9fee446b4a49cEE85c9C213cC13F39A,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0x9F92473Cce5dd539C76fD79C78aE5c8fAf706134,​0x1B48Df878188bEb239C06d105b4b983Cd94EF293,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x86FAF3BC431E42b708dCF479ce766a403cbfd07c,​0xD3AA1fE5D12C62eea28b768AE27C1f53B0B79181,​0xaA3B1fDC3Aa57Bf24418E397f8c80e7385aAa594,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x60a87cC7Fca7E53867facB79DA73181B1bB4238B,​0x0000000000eBbDaF01e3dE2506CA1e4C08D3ceBa,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0xA8Cc687E981e9cB29E5BAEf75062A39430C8D334,​0x06E27Dd8706B2a471d43dd6debd78Ef72E388aCc,​0x94A468FCB53A043Bf5Cd95EF21892E02C71134Be,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xFdb0BdC8B285cE2Ef58965a989f86E10c09e7759,​0xfc96e234d4B31C63051E707105fCC4aba37807Fa,​0x33d01F8BaA2319882440FE8Cf2978fb137B59Dc1,​0x47320B27870c9F7549180aA77B0f3BEd292a8b1F,​0x01c3712F6079765fd4867bc8C50C9116E6D6389f,​0x626F204C12479D146F92F4ca568c23adB2F53039,​0x510b10184853D3999Ab01CBCE24EEBf4E406829A,​0x6794471ebC084A4ca462C506AfEaBb93d9657c25,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0xDFf2AA5689FCBc7F479d8c84aC857563798436DD,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x5100276Ff4561D05A502527De00e9515129e3cfE,​0x6459B8F7454670B9aba9E009cf468b7d99103e17,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x0ac0240f4656dc80684d0df1208Bb91c0220725D,​0xE8bEA818de87dD3E5cE9547120936c822b5B9502,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0x5A6fc2De011d93842411aa5f91a0a4AcD3fEfFde,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0x8dDDde2F6094ce6b365eb186AAaFE22af3b137F5,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xbC310932f70819e546cd2315435314F1C9C43569,​0x0D4743269FeC611b422D0A209A460CD8cC0cC8b9,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0x3Fb2F18065926DdB33E7571475c509541d15dA0e,​0x498aA5830da490C85Dc4d92B410aAB86edB26c17,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x5bC124b3F28C301F497D3d44eB5c3225651143cb,​0xaAB859945e73722fCe35e2e3507A7667CaeE16e7,​0x167cB4A335AB87b231d7c78ca947Ff7F3B3B22a6,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x738696765dBcB15bbab8dC7b2255d5D30374E592,​0x80bF133fCC31B3456E51fe5f86350B99Cf8C07fA,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0xb80C9b1b4F894F9669796A0605A9DAA0E80E6912,Other
1587969951000,,,5.39,,,,,,,,,,,0.51,,2.17,,,,1.15,,,,,,,,,,,,,1.20,,,,2.60,2.71,,,,0.16,,,,,,,,,,,,0.61,1.01,,,,0.75,,,12.49,,,16.20,,,,,,,,,,,,,8.14,3.87,,,,,,0.19,,,,,,,3.94,,,,,,,,,,,,,,23.77
1588036978000,2.07,,2.70,,,,,,,,,,,,,,,,,10.94,,,,,0.00,,,,,,,0.15,16.87,,,,14.57,,,,,1.50,2.71,,,,,,,,,,,1.16,,,,,,,,1.62,,,18.98,,2.08,,,,,,,3.01,,,,7.26,2.75,,,,,,,,,,,,,,,,,9.79,,,,,,,,,,21.38
1588104246000,,,,,,,,,,0.14,,,,,,1.42,,,,0.81,,,0.38,,,,,,,,,0.26,3.98,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,6.81,,,,,2.01,0.15,0.58,,,,,,,0.58,,,,1.30,,,,,,,,,,4.26
1588170340000,,,2.66,,,,,,,,,,,,,0.72,,,,0.82,,,,,,,,,,,,8.37,,,,0.16,4.98,,,,,,,,,,,,,,,,,,1.50,,,,,,,4.63,,,,,,,,,,,,,,,,,,,,,0.65,0.03,,,,,,,,,,,,,,,,,,,,,,7.13
1588237076000,,,24.32,,,,,,,,,,,,,,,,,3.26,,,0.48,,,,,,,,,,,,,,26.13,,,,,,,,,,,,,,,,,0.23,1.50,,,,,,,40.99,,,,,4.28,,,,,,,,,,,6.23,2.77,,,,1.00,3.33,,,,,,,,52.82,,,,11.96,,,,,,,,,,28.34
1588305064000,,,2.65,,,,2.52,,1.12,,,,,,,,,,,15.67,,,,,,,,,,,,0.16,24.74,,,1.82,29.44,,,,,,,1.95,,,,,,,2.38,19.79,,,5.12,,,,,,,,,,,,4.38,,0.38,,,,,,,,,3.23,7.92,,,,,,,,,,0.37,,,3.00,,,,4.76,,,,,,,,,,29.43
1588371539000,,,,,,,,,,,,,,,,0.74,,,,5.23,,,,,5.92,,,,,,,,1.71,,,,,,,,,,2.92,,,,,,,,,,,,,,,,,,,0.73,,,,,2.67,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,4.68
1588438821000,,,,,,,,,,,,,,,,,,,,5.84,,,,,,,,,,,,,4.93,,,2.44,3.05,,,,,,,,,,,,,,,,,,,,,,,,,7.36,,,,,6.48,,,,,,,,,,,,5.31,,,,1.00,4.29,,,,,,,,,,,,3.12,,,,,,,,,,11.49
1588506516000,,,,,,,2.93,,,0.61,,,,,,,,,,11.43,,,,,,,,,,,,,6.35,,,0.35,5.00,,2.51,,,,,,,,,,,,1.99,,,3.97,,,,,,,,6.07,,,,,5.36,,,,,,,,,,,3.36,5.09,,,,,19.74,,,,,,,,,,,,8.01,,,,,,,,,,8.23
1588572377000,,,,,,,,,,,,,,,,,,,,15.07,,,,,0.03,,,,,,,2.31,5.53,,,,18.23,,2.53,,,1.27,,,,7.56,,,,,,,,3.80,,,,,,,,9.03,,,,,2.69,,,,,,,,,,,,11.41,,,,1.02,,,,,,,,,,,,,5.93,,,,,,,,,,36.01
1588638430000,,,,5.22,,,,,,,,,,,,8.93,,,,6.42,,,,,,,,,,,,3.12,3.50,,,0.17,8.89,,,,,,,,,,,,,,2.01,,,,,,,,,,,9.00,,,,,,,1.13,,,,,,,,,,,,,,,10.96,,,,,,,,,,,,1.50,,,,,,,,,,24.02
1588705743000,,,,,,,,,,,,,,,,0.31,,,,6.45,,,,,,,,,,,,,3.31,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,10.34,1.94,,,,,,,,,,,,,,,,1.33,2.71,,,,,3.13,,,,,,,,,,,,4.84,,,,,,,16.89,,,11.28
1588771981000,,,2.71,,,,,,10.41,,,,,,,,1.31,,,15.14,,,,,,,,,,,,2.69,10.20,,,,13.03,,,,,,,,,,,,,,,,,,,,,,,,,10.39,,,0.51,,6.23,,,,,,,,,,,3.74,4.74,,,,1.01,0.36,0.07,,,,,,,,,,,12.98,,,,,,,,,,9.76
1588839881000,10.56,,,32.53,,,2.92,,,,,,,4.39,,,1.95,,,13.70,,,0.04,,,,,,,13.61,,1.92,23.12,,,,4.17,,,3.34,200.00,,32.47,,,,3.31,,,,,9.77,,0.75,21.62,,,,,,22.62,94.63,,,,,3.57,,,,,,,,,,,27.61,,,,,1.00,0.14,,,,,,,,,,,,7.64,,,,,,,1.60,,,27.65
1588906152000,,,18.39,,,,,,,,,,,2.62,,0.97,0.86,,,9.35,,,,,,,,,,20.45,,,12.45,,,0.46,,,4.75,,100.00,,10.09,,,,4.19,,,,,,,2.28,10.45,,,,,,,33.95,,,,,0.74,,,,,,,,,,,25.02,2.65,,,,,,,,,,,,,,,,,16.69,,,,,,,,,,38.03
1588972800000,,,,,,,,,,,,,,5.20,,,,,,8.41,,,,,,,,,,,,9.87,17.00,,,,,,,,,,,,,,,,,,,,,,2.02,,,,,,,4.26,,,,,5.39,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10,,,,,,,,,,14.48
1589040204000,,,5.74,,,,,,,,,,,3.72,,,1.30,,,24.76,,,,,,,,,,,,0.00,18.42,,,11.65,21.24,,,,,,2.37,,,,,3.59,1.76,,,10.00,,,,,,,,,16.49,27.82,,,0.07,18.35,6.20,,,,,,,,,,,,5.45,,,,6.78,,,,,,,,,,1.63,,,4.57,,,,,,,,,,55.03
1589107927000,,,8.75,,,,,,,,,,,6.71,,,,,,,,,0.44,,,,,,,,,1.09,22.97,,,5.16,43.29,,,,,,2.80,,,,26.66,,,,5.84,14.98,,,,,,,0.75,,5.00,34.23,,,,,1.47,,,,,,,,,,,3.86,7.34,,,,1.00,27.20,,,,,,,,,0.84,,,7.82,,,,,,,,,,26.03
1589174391000,,,3.20,,,,2.13,,,,,,,7.69,,,,,,23.82,,,,,,,,,,,,2.62,38.73,,,1.10,15.03,,,,,0.48,7.09,,,0.95,,,1.68,,,5.00,,,6.19,,,,,,,16.72,,,,,0.51,,,,,,,,,,,10.06,5.69,,,20.00,4.93,,,,,,,,,,,,,4.12,,,,,,,,,,14.54
1589241093000,,,,,,,,,,,,,,,,,,,,18.45,,,,,,,,,,,,,32.19,,,,8.05,,,,,,3.50,,,,,,1.46,,,,,,,,,,,,,43.43,,,,,3.10,,,,,,,,,,,,1.49,,,,,7.30,,,,,,,,,,,,3.92,,,,,,,,,,20.14
1589308656000,,,20.20,,,,,,15.27,0.06,,,,,,2.52,10.39,,,8.08,,,,,0.02,,,,,,,4.94,9.89,,,10.38,44.41,9.48,,,,,2.88,,,,,,6.15,,,,,,,,,,,,5.31,26.02,,,,,15.02,,0.83,,,,,,,,,8.03,4.48,,,,1.00,,,,,,,,,,,,,10.17,,,,,,,,,,24.40
1589375621000,,,9.83,,,,,,,,,,,,,1.48,,,,11.34,,,,,0.10,,,,,,,0.08,11.01,,,1.30,20.15,,,,,,,,,3.90,,,,,,,,,,,,,,,5.07,15.68,,,,,0.17,,,,,,,,,,,7.30,,,,19.57,,,,,,,,,,,,,,9.33,,,,,,,,,,28.57
1589442351000,1.03,,,,,,,,,,,,,3.92,,,,,,12.00,,,,,,,,,,,,11.94,12.00,,,0.60,34.25,2.98,,,,8.52,,,,,,,,,,,,,,,,,,,,42.32,,,,,,,,,,,,,,,,10.55,3.02,,,,,0.08,,,,,4.14,,,,,,,,,,,,,,,,,31.32
1589509055000,,,9.20,,,,,,,,,,,,1.50,,6.81,,,6.81,,,,,,,,,,,,0.09,21.76,,,0.25,21.24,,,,,,,,,,,,,,,5.00,,,,,,,,,,5.59,,,,,2.07,,,,,,,,,,,5.20,,,,,,10.00,,,,,8.62,,,,,,,7.40,,,,,,,,,,9.36
1589576701000,,,3.06,,,,,,,,,,,,,,1.95,,,2.70,,,,,,,,,,,,0.66,1.70,,,,,,,,,,,,,1.61,,,1.64,,,,,,,,,,,,,10.70,,,,,0.24,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,10.60
1589644333000,,,3.28,,,,,,1.98,,,,,,,,,,,19.35,,,,,,,,,,,,5.66,31.90,,,0.23,6.07,9.94,,,,,,,,,,,0.29,,,,,,,,,,,,,7.40,,,,,,,4.12,,,,,,,,,,,,,,,,2.56,,,,4.30,,,,,,,,,,,,,,,,,14.21
1589711000000,,,3.32,2.05,,,,,1.16,,,,,,,9.63,2.17,,,6.99,,,,,,,,,,,,0.05,5.58,,,,11.12,,,,,0.63,,,,,,2.02,,,,8.00,,,,,,,,,,0.99,,,,,0.43,,,,,,,,,13.83,,,,,,,,3.48,1.00,,,,,,,,3.25,,,5.20,,,,,,,0.50,,,20.80
1589778055000,,,3.21,,,,,,,,,,,,,,3.28,,,13.54,,,,,,,,,,,,0.49,29.69,,,0.15,16.29,,,,,,,,,,,,2.47,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,4.32,,4.12,,,,,,1.13,0.10,,,,4.36,,,,,,,,,,,,,,,,,10.77
1589845567000,,,,,,,,,,,,,,,,,,,,8.86,,,,,0.01,,,,,,,2.47,5.67,,,0.41,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60,,,,,,,,20.30,,,,,,,,,,,,6.00,,,,,,,,,,14.05
1589913105000,,,10.18,,,,,,,,,,,,,,2.03,,,10.68,,,,,0.18,,,35.08,,,,,26.20,,,4.41,39.45,7.79,,,,,,,,,,,2.04,,,,,,,,,,,,5.00,,,,,,16.96,,,3.40,,,,,,38.37,,,,,,,2.00,0.12,,,,,,,,,2.15,,,32.36,,,,,,,,,,3.61
1589980117000,,17.48,13.91,,,,,,,,,,,,,,2.34,,,24.97,,,,,,4.18,,,,,,3.51,8.24,,,0.23,13.23,2.77,,,,,3.43,,,,,1.02,1.71,,,10.00,,,,,,,,,0.33,2.95,,,,,8.23,,,5.00,,,,,,37.21,,,,,,,1.00,,,,,,9.10,,,,,,,30.91,,,,,,,,,,19.54
1590047677000,,13.81,18.22,,,,,,,1.01,,,,,,,1.32,,,18.08,,,,,5.08,5.73,,,,,,,28.28,,,6.95,41.51,3.39,10.31,,,0.30,4.07,,,,,10.00,1.42,,,,,,,,,,,,2.50,,,,,,21.89,,0.47,2.90,,,,,,25.53,,,2.07,,,,1.00,1.93,,,,,4.60,,,,,,,27.16,,,,,,,,,,5.26
1590113970000,,,7.17,,,,,,,,,,,,,,9.39,,,15.58,,,,,,,,,,,,,34.56,,,5.96,51.25,3.28,9.53,4.55,,,4.07,,,,,7.00,3.13,,,8.00,,,,,,,,,7.58,,,,,,26.95,,,0.50,,20.00,,,,75.23,,35.26,,,,,,0.04,,,,,,,,,,,,33.02,,,,,,,,,,30.16
1590181994000,,,11.93,,,,,,,,,,,,,,11.55,,,11.36,,,,,,0.97,,,,,,1.39,28.14,,,2.17,42.98,,,,,,,,,,,,3.94,,,,,,,,,10.00,,,,,,,,,18.59,,4.56,24.00,,10.00,,,,20.76,,7.12,1.77,,,,,0.12,,,,,5.43,,,,,,,26.20,,,,,,,,,,14.94
1590248502000,,,7.84,,,,,,0.48,,,,,,,,,,,1.01,,,,,5.70,,,,,,,2.68,9.51,,,0.56,8.21,,,,,,,,,,,,0.80,,,,,,,,,,,,,0.12,,,,,5.21,,,,,,,,,16.56,,5.00,,,,,,,,,,,,,,,,,,13.06,,,,,,,,,,16.53
1590316431000,,,,,,,,,,,,,,,,,0.77,,,5.83,,,,,,,,,,,,,6.82,,,1.15,3.84,,2.03,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,7.32,,,,,,,,,4.67,,1.98,,,,,,1.21,,,,,,,,,,,,8.98,,,,,,,,,,10.94
1590383553000,,,,,,,,,,,,,,,,,1.31,,,5.39,,,,,2.07,,3.36,,,,,2.12,20.35,,,20.20,28.62,6.91,1.50,,,,2.91,,,,,8.50,3.16,,,,,,,,,,,,2.54,,,,,0.31,7.79,,,,,,,,,26.65,,7.14,,,,,,,,,,,0.34,,4.09,,,,,26.81,,,,,,,,,,21.78
1590451139000,,,3.89,,,,,,,,,,,,,,,,,14.25,,,,,,,7.07,,,,,1.69,6.14,,,,16.24,1.13,,,,,,,,,,,2.43,,,,,,,,,,,,,,,,,,6.80,,,,,,,,,42.22,,8.82,,,,,,,,,,,,,6.14,,,,,19.56,,,,,,,,,,17.54
1590517845000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,2.56,,,0.69,7.56,,,,,,7.34,,,,,,,,,,,,,,,,,,,,,,,,1.38,,,,,,,,,5.72,,7.02,,,,,,,,,,,,,,,,,,19.18,,,,,,,,,,12.95
1590584981000,,,4.18,,,,,,0.23,,,,,,,,,,,6.48,,,,,,1.58,,,,,,0.95,21.99,,,,13.57,,3.25,,,,,,,,,5.00,4.88,,,,,,,,,,,,,,,,,,8.43,,,,,,,,,8.67,,2.61,,,,,,,,,,,,,,,,,,11.81,,,,,,,,,,19.83
1590652494000,,,,,,,,,,,,,,,,,,,,16.73,,,,,,3.09,5.54,,,,5.00,1.35,29.05,,,2.95,49.01,,3.00,,,,3.04,,,,,11.46,3.71,,,,,,,,,8.14,,,,,,,,,24.50,,,,,,,,,25.86,,12.22,,,,,,1.13,,,,,,,22.85,,,,,28.96,,,,,,,,,,34.21
1590719602000,,,,,,,,,,,,,,,,,,,,6.42,,,,,,,4.28,,,,,14.40,21.82,,,4.81,20.41,,2.25,,,,12.92,4.97,,,,7.45,2.17,,,,,,,,,,,,,,,,,,16.50,,,,,,,,,39.60,,7.10,1.12,,,,,10.87,0.46,,,,0.48,,16.15,,,,,21.53,,,,,,,,,,24.25
1590786531000,,,3.31,0.32,,,,,,,,,,,,,,,,8.09,,,,,,,4.80,,,,,0.72,29.63,,,,,,,,,,10.15,,,,,,,,,,,,,,,,,,,,,,,,12.46,,,,,10.00,,,,52.59,,4.56,,,,,,1.06,,,,,,,7.57,,2.76,,,17.76,,,,,,,,,,17.97
1590853669000,,,,,,,,,,,,,,,,,,,,9.15,,,1.99,1.03,,,1.01,,,,,0.85,15.77,,,0.32,5.52,,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,,,8.21,,4.36,,,,,,,31.28,,,,,,,,0.10,,,,,0.48,,,,,,,9.32,,,,,,,,,,13.59
1590919824000,,,,0.16,,,,,,,,,,,,,,,,2.79,,,,,,2.03,1.30,,,,,2.06,4.40,,,0.33,7.97,,,,,,,,,1.93,,3.00,,,,,,,,,,,,,,,,,,,5.09,,0.82,,,,,,,7.45,,1.96,,,,,,,,,,,1.74,,,,,,,10.58,,,,,,,,,,17.83
1590987649000,,,,0.39,,,,,,,,,,,,,,,,2.48,,,,3.56,,,3.00,,,,,0.43,17.55,,,,16.51,,1.27,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,2.54,,,,,,,,,14.19,,8.67,,,,,,,,,,,,,,,,,,9.58,,,,,,,,,,22.90
1591054955000,,,,,,,,,,,,,,,,,,,,8.44,,,,4.91,,,2.85,,,,,0.67,12.13,,,2.09,7.80,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,4.09,,0.15,,,,,,,5.63,,2.04,,,,,,0.63,,,,,,,,,,,,7.91,,,,,,,,,,12.02
1591122115000,,,,,,,,,,,,,,,,,,,,7.83,,,,0.82,,,2.23,,,,,,8.07,,,9.76,2.46,,,,,,8.57,,,10.41,,,3.45,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,7.41,,,,,,14.24,,,,,,,,,,,,1.23,,,,,,,,,,15.84
1591189759000,,,,,,,,,,,,,,,,,,,,0.86,,,,1.70,,,2.19,,,,,,7.88,,,2.14,10.38,,3.00,,,,,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,3.26,,,,,,5.60,,,,,,,,,,,,1.98,,,,,,,,,,13.23
1591256276000,,,5.29,,,,,,,,,1.02,15.21,,,,,,,6.94,,,,25.00,,,,,4.70,,,0.21,10.88,,,,8.59,,,,,0.14,,4.48,1.91,,,2.02,1.77,,,,,,,,,,,,,,,,,,9.20,,,,,,,,,,,5.15,,,,,,1.59,,,,,,,,,,,,10.54,,,,,,,,,,9.62
1591323776000,,,,,,,,,40.59,,,,11.79,,,,,,,3.00,,,,2.00,0.04,,,,,,,0.71,4.29,,,0.77,4.73,,,,,,11.33,,,,,4.67,2.06,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,11.81,,,,,,,,,,,0.66,,,,,,,4.87,,,,,,,,,,7.26
1591389945000,,,,,,,,,0.16,,,,3.96,,,,,,,4.14,,,,6.74,1.02,1.97,1.30,,3.09,,,,8.35,,,,19.64,2.86,,,,,,,0.28,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74,,,,,,,,,,20.54
1591457899000,,,5.23,1.97,,,,,,,,4.08,4.94,,,,,,,1.21,,,,,1.71,,,,2.92,,,,7.63,,,,2.94,,,,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,3.18,,,,,,,,,,,,,,,,,,6.41,,,,,,,,,,3.60
1591524138000,,,10.47,,,,,,,,,4.04,7.10,,,,,,,,1.04,,,7.17,,,,,5.25,,,0.74,5.63,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,4.59,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,2.52,,,,,,,,,,3.71
1591590964000,,,,,,,,,,,,2.02,,,,,,,,1.00,,,,3.10,,1.84,,,,,,0.88,8.93,,,,1.68,,,,,,,,,,,,0.60,,,,,,,,,,,,,,,,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02,,,,,,,,,,11.03
1591658478000,,,5.09,,,,,,,,,2.50,5.63,,,,,,,,4.68,,,,,,,,6.28,,,,3.31,,,0.41,18.66,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,6.36,,,,,10.00,,,,,,3.40,,,,,,0.82,,,,,,,,,5.10,,,12.03,,,,,,,,,,2.72
1591725334000,,,,,,,,,,,,,3.86,,,,,,,,2.60,,,,0.38,,,,3.16,,,,10.46,,,,,,,,,,,,1.41,,,,0.47,,,,,,,,,,,,,,,,,,3.15,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,4.83
1591793059000,,,4.97,0.53,,,,,,,,,3.10,,,,,,,,1.30,,,,,,,,,,,0.12,4.67,,,,2.36,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,5.80,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,1.36,,,,,,,0.57,,,3.80
1591859571000,,,22.58,,,,3.97,,4.02,2.68,,1.55,75.42,,,,,,,15.05,35.71,,,4.67,1.46,,,,16.73,,20.22,12.35,18.20,,,4.74,19.77,15.98,,,,,,4.41,5.30,,,2.55,4.01,,,,,,,45.30,,,,,,,,,,,18.29,,,,,10.00,,,,,,5.22,,,,,,4.00,1.77,,,,,,,,0.44,,,40.44,,,,,,,3.49,,,30.28
1591926628000,,,14.34,,,,,,,,,,6.10,,,,,,,9.98,4.36,,,8.28,1.78,,,,8.75,,,1.54,8.22,,,,17.64,,,,,,,,4.36,,,,2.39,,,,,,,,,,,,,,,,,,10.63,,1.64,,,,,,,,,,,,,,,2.50,,,,,3.22,,,,,,,17.00,,,,,,,,,,25.23
1591993124000,,,5.84,,,,3.18,,,,,,33.52,,,,,,,4.36,6.48,,,4.04,,,,,6.68,,,2.10,16.76,,,0.40,9.57,,4.89,,,0.51,,3.35,5.00,,,7.32,2.04,,,,,,,,,10.00,,,,,,,,0.85,11.50,,3.05,,,,,,,,,,5.77,,,,,0.10,,,,,,,,,,,,25.23,,,,,,,,,,17.23
1592060020000,,,17.29,2.90,,,,,6.52,,,4.54,48.40,,,,,,,1.68,,,,2.66,6.00,,,,4.78,,10.27,10.26,12.02,,,,9.02,3.98,8.82,,,,6.13,,3.10,,,,1.17,,,,8.13,,,,,,,,,,,,,,10.02,,,,,10.00,,,,,,,1.30,,,,,0.10,0.43,,,,,,,,,,,11.78,,,,,,,,,,9.11
1592126059000,,,,0.66,,,,,,,,1.00,41.69,,,,,,,9.99,,,,8.17,,8.59,,,3.99,,,3.77,30.71,,,3.19,11.79,,15.41,,,,,,2.46,,,,1.70,,,,26.11,,,,,,,,,,,,,1.42,3.31,,,,,,,,,,,,,,,,,,1.61,,,,,,,,,,,18.63,,,,,,,,,,2.50
1592193218000,,,17.15,,,,,,,,,1.51,32.74,,,,,,,2.62,,,,13.30,0.35,4.47,,,10.29,,20.00,,26.05,,,,14.02,,6.00,,,,17.61,,3.15,,,,2.73,,,,9.18,,,,,,,,,,,,,,3.91,,,,,,,,,,,,,,,,,6.10,,,,,,,,,,,,9.75,,,,,,,,,,9.03
1592259061000,,,6.44,,,,,,,,,5.01,54.57,,,,,,,17.31,,,,2.99,0.36,4.64,,,33.86,,,2.13,64.32,,,0.49,19.17,,,,,,4.08,,9.84,,,,2.66,,,,19.78,,,,,,,,,,,,,,17.94,,,,,,,,,,,,,,,,,3.19,,,,,,,,,,,,30.11,,,,,,,,,,22.60
