timestamp,​0x0000bEBB12C49FF44233CB689855b5fAE9EE4bF3,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0xD85A7A3C5F08E3E709c233E133cE1335fBbF5518,​0xBb72B029a3e5019B504e5a943b9CC445Ad40c07d,​0x31E085Afd48a1d6e51Cc193153d625e8f0514C7F,​0x89D3Afde089399534aFDB7aD2D05138315Ef45FF,​0x7954AF6cBbd93DAE4dE8d8be4bb5a8eae5656106,​0x30F1d1fFAD34b24Bb8310Ad9DD237B854b4DAEa7,​0x13526967CadFd180c27A4392A46A30c573088bee,​0x363a94A9Ec421e27aa86b4015007c3698959E5cb,​0x347397EefF516c7F3809A4c1dadE10D692341d0f,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x986748F2eec2f0BEC5a85FBaC06F982ee4a91281,​0xF1Ad4BFDF8829d55eC0Ce7900EF9d122B2610673,​0xfBabBAaAaD540477fcb64412b74bD2B73907cb99,​0xEcC996953e976A305ee585A9C7BBbcc85D1C467b,​0x309b38eC83F03f55822B424C42D9E3a7404e5E53,​0x968cF7d8bbE57E3Cde24aC1e2F2A52dC8eBf25E6,​0xaD457072924e5a1A1c9807942211BA5D928CeC8A,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0x7811516127F7E9083AC7C5f65E213Ab3443Cff40,​0xB680f628C56C8Fa368Dacbb0C27beEf8C98355b9,​0x4eC5b02a9F109D44AfA67615A5A2C9A02A77e08b,​0x248EE163064CEC75103EFB80EA0014fBCd96693f,​0x709C59829A5EA6783bbfA56C5C267fd71A0F214e,​0x40A7cb7052C274Cc2E568c324B4c5D94383bec4f,​0x419afe43175501f642E7F1D42Aefb57DF4165739,​0x7059010320d07a47d2Ad54db88bB89Ea644C3e6F,​0x268Cb4c8B97DA9d146702D84501A64F597A3aa14,​0x473afAb58B2C5D4DbC5FAD5D236f6658AD84E83b,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xF8341bf53e42DAc7b3E3516E0c6ef6003646DD6D,​0xCcB5520c2211af9fd7CAE749bB91728D72771E4F,​0x2c6b36530c0f25FA2765e2901101b4FCF149DEC4,​0xe9Cf7887b93150D4F2Da7dFc6D502B216438F244,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x09cabEC1eAd1c0Ba254B09efb3EE13841712bE14,​0x2AD672FDA8a042c4c78C411bF9d4f1b320aA915a,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0x6ca323Ab76aa6d0C7406520f49795470662e9C84,​0x0f0e9790Ff3Ef0923f03C58d0029c94c8e1d1253,​0xAA7eeC6b62D55Db20381AF6d8E83210DAF59Ca77,​0x97deC872013f6B5fB443861090ad931542878126,​0xA540fb50288cc31639305B1675c70763C334953b,​0x5aB9d116a53EF41063E3EaE26A7eBe736720E9bA,​0x7b3E062b606A177c2DAd79d0Eb1C81941efE26C0,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xd084ab520D116dBE0069796fe542e767fb4B498C,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x0DC411b17d337Af85D83eA5A3577D09132Aae866,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0x92f884B7dbC58655174c49C27d3F7f7aaB946fb2,​0x26E068650ae54b6c1b149e1B926634b07e137b9F,​0x139Bb96B05f21105B565FE2F342E98dC1D13Fb16,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x89b76bddA22a59014E7C67A612ca80DAD957e13d,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0xE20Ff024e00A324D6Fd29750EBe92e6b4FaA2741,​0xB46ca5c06586BD0f9DB7708Ee45760d1055CDd13,​0x0F94e2a44CED2a368DA8a1EdEAa337F13A8560D0,​0xc90Ccfda241dAB9A2076d6f30473112B49D752e8,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0x9F92473Cce5dd539C76fD79C78aE5c8fAf706134,​0x4dF3f167387f93fDc927A6e6d709F166b2Ee279B,​0xA0c9aB7cb590C01D9F36D0F1eb960A544c31467e,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0x7B2eF92fDecdf4a156365EB78c9E92b44588Fe84,​0x691Ce62a208B195acCF54C39a98F1112C90046d1,​0xb146907392eD12031F7715B0376833E3f7C5b98c,​0xD3AA1fE5D12C62eea28b768AE27C1f53B0B79181,​0x000000000025D4386F7FB58984CBe110AEe3A4c4,​0xfC898B18a70cE49579f8D79a32e29928C15b4Bc8,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0x083855E63c4d885b1886c1596ea1C5f1bf819391,​0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xB944d13b2f4047fc7bd3F7013bcf01b115fb260d,​0x6794471ebC084A4ca462C506AfEaBb93d9657c25,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0x2d9E7f7887BB496592430ef62400dd9007925b88,​0xDFf2AA5689FCBc7F479d8c84aC857563798436DD,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x24a7eaaD0D7F13d1999206D8C22f926980A12CA6,​0xB6d3D9bc0e8Ab251C0eb29bD7c0E53bf482B3093,​0x5100276Ff4561D05A502527De00e9515129e3cfE,​0x3b7921f5b25fC8339269eb8adb28278d5C1F01c3,​0x6459B8F7454670B9aba9E009cf468b7d99103e17,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x9Ca13029232C8f4AAC1D42FaA54A36aDE41aA10d,​0x31fA3643F5CEF78C1790d494d7E3F2a59E2ad0c4,​0xB78a63B0CE816af3a1Ae53659953d28f82d6f50F,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0x2233b56797e2B8C912d492044146FDb77238A374,​0x5A6fc2De011d93842411aa5f91a0a4AcD3fEfFde,​0xa73621aEAe24869942f1279003bDe11d4Eac2Cab,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0x8dDDde2F6094ce6b365eb186AAaFE22af3b137F5,​0x2406A9333378E30B9581B8356bb81B4f9BDFF005,​0xF4B0e07B1010b9dc23d369069ab4F2192651D474,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xA2881A90Bf33F03E7a3f803765Cd2ED5c8928dFb,​0x8A2F5d6D822611BDab08D306aA8F3E3942177417,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0x4afd569355Eb05CC1F098195C11ababCCa16d663,​0x3b1E215FE1138aA9034b5E6De39892e45ac05176,​0x1fC6386835eB73C7c3b16695f30611B1a71FC84c,​0x16b8Cc5B1558b365D9844385425b13Bde0ceaa49,​0xf182EA75ce927013459f7a6FC2002b519Cc35426,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0xF52016C209c8a539c46c9aa4c8d83538Dc4483DE,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x00d1Ce825DacBCb6789e2D5fB1873A7178312abC,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x68C70d41B193A4a86e56E9020aa4C910E4aBBAf3,​0xcB71EB21F53a2F4de0F26dc90518Df10Be13D1EC,​0x81e6B7E1909401769B9B2E4Fab1fEAc8FD310c17,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0xeb676329dAA8A1e6DE953E39870Db8F8FC5895D9,​0x532D562bd356E8Bf71099eE074AF2737b0f452b0,Other
1589107927000,27.95,,,,9.48,174.89,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,29.73,,,,,,,12.60,,15.36,,,,,5.00,,,26.33,,2.53,,7.60,,,,,,9.16,,,,,,,,,,,156.60,,,,,18.53,7.55,,,,,,,,26.68,,,,,,57.35,,,,,,,,,,13.01,,,,8.05,,,,,,,25.72,16.31,,,,,,,,,599.43
1589174391000,17.24,2.00,,,19.95,93.36,,,,,,,,,,,,,,,,,,,,,,,,,,6.92,,,,0.00,21.61,,,,,,,3.06,,,,,,,,,,,,,,14.56,,,,,,,,,,,,,,,,,84.92,,,,,3.40,2.16,,,,,,,,,,,,,,,9.44,4.90,,,,,,,,,1.68,,,8.68,,,,,,,17.10,,,,,2.49,1.73,,,,146.17
1589241093000,2.62,,,,2.55,218.69,,,,,,,,,,,,,,,,,,,,,,,,,,19.84,,,,,13.78,,,,,,,88.36,,14.34,,,,,,,,64.00,,8.54,,26.80,,,,,,,,,,,,,,,,,75.46,,,,,12.79,3.57,,,,,9.35,,,,,,,,,,0.93,,,,,,,,,,,,,7.64,,,,,,,36.45,4.93,,,,,,,,,369.57
1589308656000,14.07,,,,14.85,137.11,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,0.23,,,,,,,3.28,,7.61,,,,,,,,33.15,,,,5.47,,,,,,,,,,,,,,,,,17.91,1.72,,,,2.34,5.16,,,,,5.58,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,2.75,,,,,7.38,,,,,111.71
1589375621000,3.68,,,,13.03,219.54,,,,,,,,,,,,,,,,,,,,,,,,,,11.04,,,,,2.60,,,,,,,26.33,,,,,,,,10.64,,5.15,,,,20.52,,,,,,,,,,,,,,,,,73.72,,,,,8.81,1.21,,,,,,,,,,,,,,,6.31,,,,,,,19.66,,1.42,,,,,,,,,,,11.67,,,,,,,,,,313.91
1589442351000,28.18,0.92,,,8.26,894.95,,,,,,,,,,,,,,,,,,,,,,,,,,13.21,,,,,25.20,,,,,,,59.79,,44.63,,,,,,,,10.00,,,,42.50,,,,,,6.84,,,,,,,,,,,284.56,,,,,16.71,1.95,,,,,25.31,,,2.41,,,,,,,0.08,,,,,,,42.74,,2.41,,,,,,,,,,,35.60,1.08,,,,12.80,,,,,628.33
1589509055000,17.62,,,,15.27,272.81,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,1.31,,,,,,,29.92,,1.95,,,,,4.02,,,,,5.00,,6.79,,,2.84,,,,,,,,,,,,,,61.15,,,,,10.07,1.23,,,,,,,,,,,,,,,0.75,,,,,,,5.96,,,,,,10.82,,,,,,,16.24,,,,,,,,,,178.28
1589576701000,20.47,1.18,,,,110.55,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,,,,,6.71,,,,,,,29.61,,21.00,,,,,,,,17.38,,,,11.68,,,22.37,,,,,,,,,,,,,,54.12,9.05,,,,,1.10,,,,,,,,,,,,,,,6.82,,5.12,,,,,,,0.81,,,,6.09,,,,,,,9.33,,,,,22.77,,,,,110.33
1589644333000,17.52,,,,3.66,118.23,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,,,12.99,,,,,,,5.42,,12.19,,,,,,,,,,,,9.99,,,,,,2.90,,,,,,,,,,,29.24,,,,,18.39,8.59,,27.74,,,,,,,,,,,,,,,,,,,,,,,,,,7.09,,,,,,,5.69,10.10,,,,14.69,,,,,355.82
1589711000000,10.26,,,,8.03,124.55,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,17.70,,0.25,0.37,,,,,,,24.75,,,,,,,5.05,5.19,,6.03,,,,7.19,,,,,,0.65,,,,,,,,,,,,2.00,,,,1.07,5.82,,67.14,,,,,,24.84,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,10.62,6.89,,,,22.42,,,,,152.16
1589778055000,16.80,,,,5.64,58.73,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,,,,,13.63,,,,,,,12.73,,14.38,,,,,4.56,,,6.00,,,,31.07,,,,,,0.98,,,,,,,,,,,,0.10,,,,9.82,20.01,,140.84,,,,179.43,,,,,,,,,12.09,0.47,10.00,,,,,8.39,,6.03,1.99,,,12.89,,,,,,,7.30,2.38,,,,16.39,,,,,238.26
1589845567000,3.68,,,,3.44,93.74,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,32.95,,,,,,,30.87,,6.04,,,,,4.03,,,,,,,14.20,,,,,,,,,,,,,,,,,,,,,,7.20,4.95,,101.70,,,,,,,,,,,,,0.10,,,,,,,,,,,,,4.72,,,,,,,21.69,12.62,,,,3.00,,,,,280.67
1589913105000,6.60,,,,0.02,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,5.77,,,,,,,2.22,,6.00,,,,,,21.53,,10.04,,7.50,,9.44,,,,,,0.80,,,,,,,,,,,,,,,,6.80,3.06,,29.98,,,,,,,,,,,,,0.30,0.53,,,,,,12.03,,4.81,,,,1.00,,,,,,,5.89,8.99,,,,,,,,,387.73
1589980117000,5.09,,,,9.10,38.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.52,,,,,,,,,,,,,,2.20,,,,,,0.25,,,,,,,,,,,,,,,,5.67,3.07,,34.22,,,,,,,,,,,,,0.00,2.81,,,,,,,,15.28,,,,,,,,,,,1.96,,,,,2.87,,,,,61.37
1590047677000,2.81,78.98,,,3.93,123.02,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,,,,,8.94,,,,,,,23.75,,3.00,,,,,,,,,,3.12,,12.97,,,,,,,,,,,,,,,,,,,,,,7.22,,,21.38,,,,,,,,,,,,,8.76,9.90,,,,,,,,,,,,,,,,,,,7.51,,,,,1.51,8.06,,,,183.82
1590113970000,9.69,,,,9.86,72.59,,,,,,,,,,,,,,,,,,,,,,,,,,30.72,,,,,0.09,,,,,,,56.86,,2.84,,,,2.28,5.00,4.16,,17.00,,,,17.47,,,,,,,,,,,,,,,,,,,,,,2.99,0.36,,85.29,,,,,,,,,,,,,1.76,14.79,,,,,,,,,,,,,,,,,,,20.35,,,,,2.37,6.71,,,,41.53
1590181994000,24.38,,,,11.46,112.63,,,,,,,,,,,,,,,,,,,,,,,,,,5.99,,,,,14.57,,,,,,,,,7.48,,,,,14.76,5.10,,,,5.09,,8.61,,,,,,,,,,,,,,,,,,,,,,6.63,2.09,,66.72,,,11.00,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,5.38,,,,,2.52,,,,,240.43
1590248502000,7.27,,,,7.16,95.62,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,,,,,10.28,,,,,,,,,,,,,,2.52,,,,,1.53,,6.72,,,,,,1.00,,,,,,,,,,,,,,,,7.54,0.38,,20.01,,,,,,,,,,,,,2.99,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,61.89
1590316431000,8.28,34.32,,,1.36,142.70,,,,,,,,,,,,,159.23,,,,,,,,,,,,,,,,,,9.47,0.08,,,,,,14.61,,6.00,,,,,,7.47,,33.71,,23.45,,12.58,,,,,,10.80,,,,,,,,,,,0.01,,,,,40.79,0.24,,87.94,,,,,,,,,,,,,0.08,,,,,,,11.10,,,,,,3.62,,,,,,,10.69,,,,,,,,,,70.86
1590383553000,1.63,,,,3.06,77.52,,,,,,,,,,,,,,,,,,,,,,,,,,20.97,,,,,,,,,,,,5.33,,,,,,,,,,,,,,7.26,,,,,,,,,,,,,,,,,,,,,,,17.33,,45.07,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,,,,,,,6.91,,,,,,,,,,67.80
1590451139000,8.36,,,,1.63,64.96,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,1.63,,,,,,10.12,20.15,,,,,,1.50,,,,5.00,,,,3.73,,,,,,,,,,,,,,,,,,,,,,9.48,0.09,,4.34,,,5.58,,,,,,,,,,27.71,,,,,,,,,,,,,11.43,,,,,,,14.32,,,,,,,,,,92.59
1590517845000,10.85,3.89,,,9.54,36.56,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,,1.71,,,,,,,0.88,,,,,,,,,,5.12,,,,2.37,,,,,,,,,,,,,,,,,,,,,,1.62,1.55,,76.35,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.03,,,,,,,,,,78.92
1590584981000,8.12,0.42,,,8.43,27.29,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,6.35,,,,,,,7.93,,,,,,,,,,10.00,,,,10.73,,,,,,0.18,,,,,,,,,,,,,,,,0.23,,,138.62,,,,,,,,,,,,,1.60,,,,,,,,,,,,,12.45,,,,,,,28.37,,,,,,,,,,69.17
1590652494000,17.50,,,,4.24,115.92,,,,,,,,,,,,,,,,,,,,,,,,,,46.41,,0.15,,,19.84,,,,,,,28.00,,10.27,,,,1.27,,6.28,,71.66,,,,20.08,,,,,,18.06,,,,,,,,,,,,,,,,20.72,1.48,,206.59,,,,,,23.53,,,,,,,3.78,,,,,,,,,0.72,,,,4.34,,,,,,,31.73,,,,,,0.84,,,,279.72
1590719602000,26.86,,,,16.69,58.95,,,,,,,,,,,,,,,,,,,,,,,,,,18.29,,,,,5.72,,,,,,,47.73,,8.81,,,,,,,,71.54,,,,3.92,,,,,,0.87,,,,,,,,,,,,,,,,,8.07,,69.39,,,,,,,,,,,,,44.06,,,,,,,,,,0.83,,,8.06,,,,,,,16.07,,,,,,,,,,172.15
1590786531000,13.69,,,,,118.20,,,,,,,,,,,,,,,,,,,,,,,,,,19.61,,,,0.49,7.75,,,,,,,1.13,,1.60,,,,,8.63,,,75.32,,2.50,,1.24,,,,,,0.32,,,,,,,,,,,,,,,,31.07,0.55,,107.80,,,,,,27.15,,,,,,,0.89,3.84,,,,,,,,31.11,,,,53.10,,,,,,,16.78,11.50,,,,,,,,,160.69
1590853669000,9.95,,,,,68.22,,,,,,,,,,,,,,,5.42,,,,,,,,,,,2.26,,,,8.44,12.91,,,,,,,,,,,,,,65.39,7.82,,,,17.00,,14.71,,,,,,8.96,,,,,,,,,,,2.16,,,,,234.00,17.42,,378.66,,,33.39,,,14.72,,,,,,,,,,,,,,,,10.79,,,,38.28,,,,,,,14.85,32.58,,,,,,,,,307.34
1590919824000,18.43,,,,2.26,76.09,,,,13.69,,,,,,,,,,,14.47,,,,,,,,,,,9.65,,,,,1.65,0.06,,,,,,3.14,,9.18,,,,,15.86,,,2.50,,,,15.33,,,,,,0.97,,,,,,,,,,,9.97,,,,,47.54,,,77.38,,,18.56,,,,,,,,,,1.20,,,3.73,,,,,,,,,,25.73,,,,,,,13.37,,,,,,,,,,215.30
1590987649000,3.24,0.29,,,8.76,25.12,,11.66,,,,,,,,,,,,,21.41,,,,,,,,,,,,,,,,5.19,,,,,,,6.74,,3.06,,,,,2.00,,,10.92,,,,14.69,,,,,,,,,,,,,,,,,,,,,,64.20,1.73,,64.31,,,22.60,,,,,,,,,,,,,,,,,,,5.16,,,,7.39,,,,,,,4.71,,,,,4.49,,,,,31.91
1591054955000,7.63,,,,0.71,38.95,,,,,,,,,,,,,,,118.49,,,,,,,,,,,15.02,,,,,15.88,,,,,,,10.39,,10.81,,,,1.27,10.00,,,6.00,,,,21.07,,,,,,,,,,,,,,,,,,,,,,14.30,6.29,,29.74,,,23.10,,,5.30,,,,,,,44.40,,,,,,,18.87,,4.84,,,,7.44,,,,,,,40.69,,,,,,,,,,118.61
1591122115000,12.41,0.37,,,8.12,47.49,,,,,,,,,,,,,,,121.24,,,,,,,,,,,3.62,12.92,,,,11.65,,,,,,,1.12,,8.97,,,,,3.00,7.54,,3.25,,,,18.28,,,,,,1.96,,,,,,,,,,,,,,,,13.88,,,122.53,,,11.20,,,5.12,,,,,,,4.99,,,,,,,6.20,,9.70,,,,19.23,,,,,,,24.56,,,,,,,,,,278.82
1591189759000,20.99,18.47,,100.00,3.98,54.89,,,,,,,,,,,,,,,61.03,,,,,,7.76,,,,,4.21,11.96,,,4.26,2.28,,,,,,,2.11,,7.93,,,,,,,,2.64,,,,10.51,,,,,,,,,,,,,,,,,,,,,,5.45,2.43,,113.22,,,6.40,,,,,,,,,,2.02,0.57,,,,,,,,0.87,,,,5.07,,,,,,,6.64,,,,,,,,,,129.95
1591256276000,8.27,,,,2.06,64.72,,,,,,,65.21,,,,,,,,181.05,,,,,,11.59,,,,,,9.72,,,,20.01,,,,,,,51.85,,7.73,,,,,2.06,,,,,,,14.97,,,,,,1.08,,,,,,,,,,,,,,,,4.88,0.69,,9.05,,,,,,,,,,,,,5.15,,,,,,,39.24,,,,,,44.23,,,,,,,18.53,10.31,,,,,,,,,183.26
1591323776000,9.85,,,,3.94,119.74,,,,,,,68.98,,,,,,,,46.04,,,,,,13.35,,,,,17.40,6.61,,,,5.90,,,,,,,4.74,,9.97,,,,,5.48,,,,,,,10.96,,,,,,,,,,,,,,,,,,,,,,11.82,3.32,,,,,5.26,,,,,,,,,,13.27,0.38,4.77,,,,,6.25,,,0.06,,,3.02,,14.56,,,,,3.98,,,,,4.61,,,,,220.89
1591389945000,11.90,,,,6.39,237.62,,,,,,,57.87,,,,,,,,15.23,,,,,,23.61,,,,,0.02,2.78,,,,0.44,,,,,,,32.68,,6.67,,,,,42.53,,,31.90,,12.05,,22.77,,,,,,,,,,,,,,,,,,,,,,20.89,10.50,,,,,17.12,,,,,,,,,,,,,,,,,27.35,,,,,,35.50,,,,,,,7.73,,,,,,,,,,369.94
1591457899000,12.71,,,,0.28,33.42,,,,,,,85.86,,,,,,,,41.24,,,,,,2.51,,,,,0.80,2.63,,,,,,,,,,,,,,,,,,10.01,,,,,,,18.82,,,,,,,,,,,,,,,,,,,,,,39.97,3.23,,,,,9.75,,,,,,,,,,,,,,,,,,,,,,,10.08,,,,,,,7.00,,,,,,,,,,107.75
1591524138000,1.35,0.01,,,9.74,35.76,,,,,,,16.93,,,,,,,,10.96,,,,,,,,,,,0.00,10.75,,,,2.69,,,,,,,0.69,,3.01,,,,,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,9.11,,,,,,4.47,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.85
1591590964000,6.13,,,,2.27,159.04,,,,,,,25.41,,,,,,,,5.84,,,,,,8.64,,,,,23.72,27.67,,,,0.55,,,,,,,21.14,,9.13,,,,,,,,,,,,12.33,,,,,,,,,,,,,,,,,,,,,,19.70,0.60,,,,,4.88,,,,,,,,,,,0.20,,,,,,,,,,,,10.19,,,,,,,12.34,,,,,4.45,,,,,137.93
1591658478000,9.79,37.11,,,1.20,113.99,,,,,,,35.64,,,,,,,,3.43,,,,,,10.22,,,,,1.02,24.67,,,,3.83,,,,,,,0.72,,3.09,,,,,10.46,,,,,,,13.11,,,,,,0.03,,,,,,,,,,,,,,,,35.09,,,,,,9.10,,,,,,,,,,,,,,,,,4.27,,,,,,,,,,,,,5.00,,,,,,,,,,136.70
1591725334000,11.57,,,,4.92,263.47,,,,,,,195.12,,,,,,,,6.34,,,,,,7.02,,,,,,78.53,,,,,,,,,,,2.53,,,,,,,,2.90,,,,,,19.78,,,,,,0.30,,,,,,,,,,,,,,,,22.90,0.49,,,,,19.02,,,,,,,,,,,,,,,,,43.05,,6.32,,,,30.08,,11.49,,,,,19.95,10.73,,,,9.43,0.07,,,,100.67
1591793059000,17.18,5.39,,,6.14,144.74,,,,,,,148.79,,,,,,,,55.55,,,,,,,,,,,7.22,77.05,,,,3.72,,,,,,,12.24,,5.98,,,,,,,,,,5.50,,10.68,,,,,,0.75,,,,,,,,,,,,,,,,21.81,0.88,,,,,8.80,,,,,,,,,,11.72,,,,,,,3.79,,6.84,,,,32.36,,,,,,,20.16,19.06,,,,4.23,,,,,114.87
1591859571000,25.28,7.44,,,5.63,345.88,,,,,,,361.81,,,,,,,,209.82,,,,,,4.12,,10.00,,,,206.38,,,,11.87,,,,,,,21.35,,9.01,,,,,12.10,37.70,,50.42,,23.43,,26.72,,,,,,51.82,46.63,,,,,,,,,,,,,,,130.69,0.87,,,,,66.29,,,,,,,,,,0.29,4.11,,,,,,40.41,,10.50,,,,114.81,,,,,,,66.08,7.02,,,,44.95,,,,,647.78
1591926628000,34.05,,,,1.29,354.08,,,,,,,239.16,,,,,,,,197.59,,,,,,50.49,,,,5.62,5.41,207.25,,,,20.84,,,,,,,37.31,,13.67,,,,,11.00,3.34,6.53,8.10,,12.66,,32.11,,,,,,5.85,11.89,,,,,,,,,,,,,,,43.31,0.55,2.08,,,,9.52,,,,,,,,,,0.33,,,,,,,69.73,,14.24,1.00,,,77.16,,,,,,,76.49,,,,,,1.33,,,,480.19
1591993124000,17.49,,,,4.22,82.42,,,,,,,25.26,,,,,,,,1.84,,,,,,,,,,,6.84,21.11,,,,,,,,,,,21.90,,,,,,,6.04,,,,,,,1.82,,,,,,0.37,11.43,,,,,,,,,,,,,,,16.98,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,17.26,,,,,,,5.67,,,,,,1.30,,,,116.78
1592060020000,14.36,7.61,,,9.20,251.95,,,,,,,79.64,,,,,,,,96.10,,,,,,10.89,,,,,11.75,87.76,,,,8.00,,,,,,,,,6.14,,,,3.50,14.15,12.69,3.23,,,,,23.95,,,,,,46.61,12.91,,35.22,,,,,,,,,,,,,44.70,2.04,,,,,20.88,,,,,,,,,,10.50,,,,,,,111.00,,,0.21,,,27.78,,,,,,,12.77,,,,,,,,,,331.63
1592126059000,30.16,0.95,,,9.01,388.45,,,,,,,267.46,,,,,,,,144.13,,,,,,12.93,,,,,,74.42,,,2.75,0.50,,,,,,,12.75,,1.29,,,,13.28,12.63,22.36,0.17,,,7.16,,24.77,,,,,,5.74,12.65,,86.20,,,,,,,,,5.98,,,,23.68,,,,,,15.55,,,6.53,,,,,,,26.22,,,,,,,78.50,,,,,,40.88,,8.93,,,,,55.43,,,,,11.99,,,,,294.72
1592193218000,20.86,,,,4.56,317.25,,63.00,,,,,71.41,,,,,,,,86.89,,,,,,53.48,,,,,10.64,53.11,10.84,,0.52,10.42,,,,,,,50.90,,7.77,,,,5.87,,,0.11,,,34.08,,40.73,,,,,,0.99,18.80,,54.97,,,,,,,,,,,,,26.81,,,,,,,,,6.28,,,,,,,0.10,,,,,,,42.13,,14.38,,,,16.09,,,,,,,29.85,,,,,3.50,,,,,157.39
1592259061000,,0.09,,,2.81,243.38,,,,,,,78.46,,,,,,,,100.19,,,,,,24.94,,,,,4.90,124.46,,,,15.20,,,,,,,10.38,,17.00,,,,,110.65,6.32,,6.60,,5.56,,2.34,,,,,,3.67,,,41.82,,,,,,,,,,,,,23.65,,4.83,,,,,,,,,,,,,,,,14.90,,,,,9.40,,4.57,,,,63.79,,,,,,,8.08,,,,,16.35,,,,,100.16
1592326391000,,,,,,252.62,,48.00,,,,,13.14,,,,,,,,205.21,,,,,,53.71,,,,,1.26,80.13,,,,,,,,,,,10.92,,3.06,,,,,9.03,16.45,15.82,,,11.00,,7.67,,,,,,,12.35,,53.92,,,,,,,,,,,,,37.21,,,,,,,,,30.07,,,,,,,,,,,,,,45.98,,,0.13,,,6.05,,,,,,,15.70,6.94,,,,,,,,,66.46
1592393573000,23.20,,,,4.59,112.12,,,,,,,54.92,,,,,,,,14.75,,,,,,73.87,,,,,1.39,33.33,,,,,,,,,,,27.70,,,,,,3.25,,6.24,25.52,,,6.12,,16.14,,,,,,,36.43,,32.49,,,,,,,,,,,,,22.66,0.81,,,,,,,,,,,,,,,,0.98,,,,,,38.00,,0.46,,,,1.74,,,,,,,32.42,11.50,,,,,,,,,378.12
1592460543000,17.94,55.12,,,,199.10,,,,,,,153.13,,,,,,,,,,,,,,31.60,,,,,7.87,88.35,,,,,,,,,,,10.68,,,,,,2.79,34.48,9.09,21.97,24.00,,13.77,,11.48,,,,,,,88.09,,68.96,,,,,,,,,,,,,44.06,,,,,,,,,,,,,,,,1.38,,,10.37,,,,8.50,,,,,,36.96,,,,,,,40.50,23.46,,,,6.55,,,,,533.84
