timestamp,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0x32Cd1F7BdaE90B87E9b58d25d2ef7b09f6A9B548,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0x90a3D8C8a9247e409F455C4F7DC4092596C223A2,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0x05cDe89cCfa0adA8C88D5A23caaa79Ef129E7883,​0xB1dEbeF06e45178F53CD15741e21163461D30FFC,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x9799b475dEc92Bd99bbdD943013325C36157f383,​0xF1Ad4BFDF8829d55eC0Ce7900EF9d122B2610673,​0x347dEE698fD3ECcd64E11EF11c9C141E0D957Ba8,​0x00684f046F379fe5d2B77D837ED51f5686807421,​0x72b73799724B453f04082e2D782e8b5A8790c92A,​0x01Da73c4Ec1355f953aD0AAcA3eF20e342Aea92a,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0xfEA677f3b408700AE4ba6355C4885851867a29E3,​0x40A7cb7052C274Cc2E568c324B4c5D94383bec4f,​0x514fd3B8109CFB7CDe4b17e4912fd56690c23145,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xf369af914dBed0aD7afdDdEbc631Ee0FDA1b4891,​0xd72fBaE4B64079eDd64969F760cdf240eC7533Eb,​0x2c6b36530c0f25FA2765e2901101b4FCF149DEC4,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x97deC872013f6B5fB443861090ad931542878126,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x2BDE3b9C0129be4689E245Ba689b9b0Ae4AC666D,​0x63F1b06029120eBdac4F708425e53CdEc8dD66E8,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0x92f884B7dbC58655174c49C27d3F7f7aaB946fb2,​0x4a243aacbf35be0F4E9fbF254D25E4a01847B99D,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0xFcd12c9D27560a122048a43315B54872bCD59603,​0x00003605D910ECB5e30EC854B1E366562B1a1280,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0xE929bCd423ccdCe094ed5a4F2AB092070655f0e2,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x2C4430a0AA50Cc85D644B7Af709d91F0b31110fC,​0x00e541A6E7D9AB69E9343c9BA357D5f6e367dFc2,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x0000000000eBbDaF01e3dE2506CA1e4C08D3ceBa,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x34C6F95476700e4dfCdaf28b56b99bc1E24e25F7,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0x3Ed3487EC330f4FF0793B7abab9DD0da040851A0,​0x5D3F542634070284671b87ff25A7e7B008D75d69,​0x6d5fe1342745230063BE26117Abb4612d9876Ba5,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xfc96e234d4B31C63051E707105fCC4aba37807Fa,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0x3F3e18aef051dC2b489CEf138BB9e224F78f7117,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x839E279E912416EBE17860319F177cB10A145070,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x9b5ae4eC22d5cd97FF364A8b907C09Dcb950fe97,​0xE8bEA818de87dD3E5cE9547120936c822b5B9502,​0x133D93566f9699B3Af46fE150daA8a67a9563ED6,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0xda60cF8B58E309fA058Ee2351f3e211bDFEc21e4,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xbC310932f70819e546cd2315435314F1C9C43569,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0x498aA5830da490C85Dc4d92B410aAB86edB26c17,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x37A7D5A1951c0B234156a1e25e94AB90a668C39e,​0x71ED9bf644655A845aa08E068fD9AcA7a2b5342b,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x3911C614bE43aC656d818092236Be68e413D2708,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x6e316492eD3d5Cba0d8940babC589989D7F59193,Other
1588104246000,,,,,,,,,,,,,,,,,,,2.89,,,,1.67,6.23,,,,,,7.99,,,,,,,65.66,,3.45,,,,26.29,,,9.82,,1.46,,,,,,3.28,,,,,,,,,,0.70,,,,,,12.14,,,5.83,,,,16.66,,,,13.49
1588170340000,,,,,3.28,,,,,,,,,,,,,,1.07,,,,,1.16,,,,,50.36,111.71,,,,,,,82.66,,9.60,,9.00,,46.80,0.50,,7.21,,9.78,,,,,,0.87,,,,15.52,,,,6.52,,,,,,,,9.31,,,5.77,,,,43.20,,,,38.00
1588237076000,,,,,1.32,,3.00,,,,,,,,,,,,2.89,,,,,6.39,,,,,8.35,103.54,,,,,,,119.50,,0.62,,25.50,,69.59,7.00,,3.10,,,,,,,,4.33,,,,21.01,,,,6.28,,0.10,,28.09,,,,18.71,,,29.20,,,,36.10,,,3.00,40.05
1588305064000,,,,,,,3.00,,,,,,,,,,,,0.34,,,,,2.62,,4.50,,,,73.80,,,,,,,102.96,,18.72,,,,100.20,1.40,,9.24,,0.04,,,,,,13.25,,,,,,,,,,3.58,,,,6.27,,1.75,,,3.59,3.00,,,15.04,,,3.00,30.99
1588371539000,,,,,,,,,,,,,,,,,,,0.48,,,,1.44,0.03,,4.25,,,,34.91,,,,,,,62.39,,1.63,,,,13.29,,,6.51,,,,,,,,2.36,,,,7.21,,,,,,2.19,1.67,,,,,,,,,,,,13.93,,,,12.23
1588438821000,,,,,,,3.00,,,,,,,,,,,,14.21,,,,7.44,0.04,,,,,14.41,39.62,,,,,,,59.42,,3.01,,,,26.11,,,1.29,,0.01,,,,,,3.01,,,,9.41,,,,19.01,,,,,,,,0.00,,,11.24,,,,25.16,,,,63.55
1588506516000,,,,1.00,,,,,,,,,,,,,,,0.02,,,,,1.99,,,,,,6.18,,,,,,,31.59,,,,,,36.30,,,,,1.48,,,,,,5.30,0.81,,,,,,,1.00,,0.07,,,,,,,,,1.89,,,,,,,3.00,15.68
1588572377000,,,,,,,,,,,,,,,,,,,1.16,,,,1.42,0.11,,,,,8.60,25.19,,,,,,,47.74,,,,,,29.17,0.85,,1.53,,,,,,,0.70,2.81,1.43,,,,3.00,,,2.01,,,,,,,,,,,,,,,2.72,,,,36.04
1588638430000,1.14,,,,,,,,,,,,,,,,,,2.52,,,,0.13,0.08,,4.25,,,,54.52,,,,,,,27.28,,0.47,,,,25.77,,,12.87,,0.50,,,,,,1.33,,,,,,,,,,3.50,,,,,,,,,,,,,6.14,,,,11.61
1588705743000,0.49,,,,,1.41,,,,,,,,,,,,,0.28,,,,,0.05,,,,,,9.19,,,,,,,48.61,,0.57,,,,8.96,,,0.42,,0.02,,,,,,0.74,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,17.02
1588771981000,,,,,,0.05,,,,,,,,,,,,,0.18,,,,,2.56,8.54,,,,,6.58,,,,,,,47.26,,2.56,,,,18.14,,,,,,,,,,0.58,0.62,,,,,,,,,,,,,,,,,,,,,,,4.09,,,,46.39
1588839881000,,,,,,,,,,,,,,,,,,,1.02,,,,2.19,0.96,,,,,,19.46,,,,,,,37.33,,,,,,14.43,,,0.09,,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.42
1588906152000,,,,6.00,,,6.00,,,,,,,,,,,,,,,,0.32,15.08,,,,,,12.28,,,,,,,91.61,,2.39,,,,25.06,,,16.42,1.71,7.29,,,,,,5.69,,,,,1.00,,,4.70,,0.20,,,,,,,,,,3.00,,,7.34,,,,56.32
1588972800000,,,,3.00,,15.92,,,,,,,,,,,,,,,,,,,,,,,,36.21,,,,2.36,,,81.21,,,,,,17.77,,,0.14,,,,,,,,1.56,,,,,,,,,,1.44,,,,,,,,,4.06,6.00,,,,,,3.00,39.47
1589040204000,3.00,,,3.00,,,3.00,,,,,,,,,,,,5.28,,,,19.55,4.80,,,,,,92.77,,,,3.17,,,63.37,,,,,,47.05,,,5.82,31.94,,,6.00,,,,14.85,,,,,6.00,,,,,,,,,,,,,,20.43,3.00,,,,,,6.00,39.29
1589107927000,,,,,0.83,0.54,,,,,,,,,,,,,2.34,,,,3.61,14.05,,,,,5.67,94.13,,,,0.81,,,87.51,,,,,,14.79,,,13.41,10.71,,,,,,0.83,5.67,1.07,,,,,,,4.71,,3.00,14.27,,,7.71,,,,,,,,,,3.23,,,80.13
1589174391000,,,,,4.41,,,,,,,,,,,,,,,,,,,16.02,,,,,,13.24,,,,,,,48.83,,,,,,7.03,,,1.73,,6.90,,,,,,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,38.73
1589241093000,,,,,,1.51,,,,,,,,,,,,,3.71,,,,,1.16,,,,,,14.40,,,2.54,1.17,,,23.91,,,,,,14.75,,,2.75,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.68
1589308656000,,,,,,,,,,,,,,,,,,,4.65,,,,0.44,17.65,,,,,,55.04,,,,2.81,,,152.33,,,,,,107.86,,,8.37,,,,,,,,11.25,1.16,,,,,,,4.89,,,,,,,,,,,,,,,,,,,46.65
1589375621000,,,,,,,,,,,,,,,,,,,0.06,,,,0.31,,,,,,,44.44,,,,1.96,,,148.68,,,,,,35.17,,,2.76,,,,,,,,,,,,,,,,,,3.61,,,,,,,,,,,,,,,,,34.84
1589442351000,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,7.19,20.87,,,,,,,71.37,,,,,,12.59,,,,,,,,,,1.65,,0.20,,,,,,,,,4.10,,,,,,,,,,,,,,,,,40.00
1589509055000,,,,,,0.95,,,,,,,,,,,,,6.47,,,,,6.25,,,,,,21.04,,,,,,,76.53,,,,,,8.39,,,0.31,,,,,,,0.79,15.65,,,,,,,,,,1.00,,,,3.16,,,,,6.48,,,,,2.92,,,11.43
1589576701000,,,,,,,,,,,,,,,,,,,2.04,,,,,8.49,,,,,,5.63,,,,,,,46.88,,,,,,3.89,,,7.92,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,,,23.92
1589644333000,,,,,,,,,,,,,,,,,,,0.25,,,,1.21,3.08,,,,,8.37,5.25,,,,,,,26.40,,,,,,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74
1589711000000,,,,,,0.44,3.00,,,,,,,,,,,,3.59,,,,1.72,8.10,,,494.41,,,88.20,,,52.44,,,,38.14,,,,,,32.36,,45.00,,33.20,,,,,,,,,2.21,,112.69,1.00,,,10.26,,1.32,,,,,,,,,71.37,3.00,,,,,,,84.19
1589778055000,,,,3.00,,0.56,3.00,,,,,,,,,,,,7.02,,34.69,,7.88,5.24,,,642.99,,41.86,139.55,,,61.95,1.73,,,45.55,,,,,,107.13,,40.00,,3.86,,,,,,,44.43,0.59,18.34,,39.55,,,,,,1.62,0.08,,,,,,,,180.89,,,,,,,3.00,70.95
1589845567000,,,,,,0.89,,,,,,,,,,,,,0.28,,,,1.25,6.76,,,137.43,,,39.15,,,,3.33,,,22.75,,,,,,14.38,,,,,6.99,,,,,,33.13,,10.61,,20.32,,,,,,0.22,,,,2.94,,,,,44.09,,,,,,,,61.30
1589913105000,,,,,,,,,,,,,,,,,,,0.05,,,,2.10,,,,,,4.29,3.52,,,,,,,37.80,,,,,,4.76,,,2.00,,,,,,,,7.35,,5.26,,,,,,,,,,,,,,,,,,,,,,,,,23.33
1589980117000,,,,,,,,,,,,,,,,,,,3.05,,,,,3.36,,,,,21.27,22.23,,,,,,,6.90,,,,,,,,,,,,,,,,,4.45,,1.83,,,,,,,,,,,,,,,,,3.47,,,,,,,,18.08
1590047677000,,,,,,,,,,,,,,,,,,,,,,,1.88,2.23,,,,,3.58,21.61,,,16.98,1.65,,,39.01,,,,,,27.20,,,,,2.29,,,,,,2.61,,,,,,,,,,3.67,,,,,,,,,2.45,,,,,,,,74.38
1590113970000,,,,,,,,,,,,,,,,,,,5.16,,,,2.40,1.32,,1.51,,,,31.55,,,,,,,31.05,,,,,,28.21,,,,,0.71,,,,,16.62,5.99,,5.82,,14.49,,,,,,,1.61,,,,,,,,10.39,,,,,,,,24.15
1590181994000,,,,,,,,,,,,,,,,,,,0.01,,,,1.01,2.97,,1.50,,,,7.81,,,,0.98,,,76.76,,,,,,11.50,,,,,,,,,,,5.50,,13.94,,10.32,,,,,,3.25,,,,,,,,,,,,,,,,,20.59
1590248502000,,,,,,,,,,,,,,,,,,,,,10.20,,5.51,0.33,,,,,,89.30,,,,5.31,,9.75,161.11,,,,,,47.49,,,,,8.01,,,,,,8.07,,,,,,,,,,3.18,,,,,,,,,15.88,,,,,,,,47.69
1590316431000,,,,,,,6.00,,,,,,,,,,,,,,29.82,,2.45,,,2.27,,,,127.40,,,2.00,5.87,,11.31,165.03,,,,,,72.02,,,,,3.47,,,,,,31.32,,20.71,,6.97,3.00,,,5.22,,3.18,,,,0.18,,,,,43.16,,,,,,,6.00,54.76
1590383553000,,,,,,,,,,,,,,,,,,,27.00,,4.01,,1.37,0.54,,4.07,,,22.49,79.00,,,,6.12,,7.78,53.46,,,,,,31.37,,,,,,,,,,4.06,9.60,1.04,12.42,,26.94,,,,,,,,,,,,,,,5.90,,,,,,,,36.67
1590451139000,,,,3.00,,,,,,,,,,,,,,,5.44,,14.10,,6.51,1.05,,8.55,,,,14.60,,,5.61,,,,101.03,,,,,,46.77,,,,,,,,,,,13.83,,0.01,,,3.00,,,,,1.00,,,,,,,,,2.96,,,,,,,3.00,19.65
1590517845000,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,,,9.95,,,24.00,2.93,,,24.19,,,,,,7.20,,5.05,,,,,,,,,,,2.93,,5.87,,,,,,,,,,,,,,,7.81,,,,,,,,8.68
1590584981000,,,,,,,,,,,,,,,,,,,,,3.30,,1.41,,,,,,,,,,,,,,41.26,,,,,,21.05,,,,,,,,,,,,,4.38,,,,,,,,0.30,,,,,,,,,,,,,,,,,9.93
1590652494000,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,,,,15.38,,,,,,,29.77,,,,,,19.10,,,3.20,,,,,,,,16.52,,4.11,,3.96,,,,,,,,,,0.16,,,,,,,,,,,,,27.27
1590719602000,,,,,,,,,,,,,,,,,,,5.92,,14.54,,8.43,,,,,,,6.84,,,,3.08,,,37.17,,,,,,5.90,,,,,,,,,,,26.61,,34.95,,7.97,,,,,,4.80,,,,,,,,,19.41,,,,,,,,39.00
1590786531000,,,,,,,,,,,,,,,,,,,2.81,,6.50,,0.26,0.68,,,,,,12.00,,,,2.90,,,52.58,,,,,,28.29,,,,,,,,,,,11.83,1.61,10.25,,,,,,,,,,,,0.36,,,,,5.63,,,,,,,,43.83
1590853669000,,,,,,,,,,,,,,,,,,,0.21,,10.49,,8.89,,,,,,,58.88,,,,2.80,,,27.85,,,,,,12.38,,,,10.77,,,,,,,8.02,,4.03,,16.40,,,,,,,,,,,,,,,7.31,,,,,,,,68.88
1590919824000,,,,,,,,,,,,,,,3.87,,,,0.42,,2.98,,,,,,,,5.38,25.90,,,4.50,3.00,,,26.30,,,,,,10.20,,,,,,,,,,,2.02,,5.72,,,,,,,,1.00,,,,,,,,,,,,,,,,,12.62
1590987649000,,,,,,,,,,,,,,,36.66,,,,0.83,,9.79,,2.22,,,,,,20.06,16.00,,,,3.92,,,45.35,,,,,,25.22,,,,,,,,,,,2.92,,12.02,,,,,,,,1.44,,,,,,,,,5.39,,,,,,,,25.80
1591054955000,,,,,,,,,,,,,,,3.16,,,,,,6.33,,1.54,0.11,,,,,,21.49,,,,,,,45.21,,,,,,17.91,,,,,,,,,,,5.76,,15.04,,,,,,,,,,,,,,,,,3.54,,,,,,,,22.19
1591122115000,,,,,,,,,,,,,,,8.77,,,,2.38,,3.19,,,0.84,,,,,8.33,44.62,,,,,,,34.38,,,,,,16.73,,,,,,,,,,,,,15.34,,,,,,,,0.81,,,,4.50,,,,,,,,,,,,,15.91
1591189759000,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,12.11,,,,0.39,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,2.35
1591256276000,,,,,,,,,,,,,,,0.32,,,,,,1.99,,0.59,,,,,,,4.18,,,,0.40,,,6.51,,,,,,,,,,,,,,,,,2.29,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,12.21
1591323776000,,,,,,,,,,,,,,,15.47,,,,,,5.77,,0.89,0.65,,,,,,22.81,,,,1.92,,,39.81,,,,,,10.30,,,,,9.52,,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,15.56
1591389945000,,,,,,,,5.88,,,,,,,,,,,,,7.66,,,,,,,,,17.66,0.45,,,2.99,,,51.33,,,,,,6.32,,,,,,,,,,,,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,11.82
1591457899000,,,,,,,,11.93,,,,,,,1.99,,,,,,,,,0.11,,,,,,37.08,,,,4.13,,,44.85,,,,,,16.04,,,,,1.74,,,,,,12.60,,,,,,,,,,,,,,,,,,,,,,,,,,,25.35
1591524138000,,,,,,,,,,,,,,,6.17,,,,,,4.52,,,,,,,,,9.66,,,,,,,19.32,,,,,,12.12,,,,,,,,,,,,2.27,,,,,,,,,,1.67,,,,,,,,,,,,,,,,24.78
1591590964000,,,,,,,,,,,,,10.78,,5.08,,,,2.86,,2.66,,1.93,,,,,,,7.74,,,,3.21,,,20.48,,,,,,4.57,,,,,,,,,,,11.60,,,,,,,,,,2.51,,,,,,,,,,,,,,,,,8.33
1591658478000,,,,,,,,4.51,,,,,,,0.19,,,,4.07,,17.52,,,6.32,,,,,,44.54,,,17.00,5.02,,,43.51,,,,,,13.45,,,,,,,,,,,7.31,,,,4.93,,,,,,,,,,,,,,,5.05,,,,,,,,53.54
1591725334000,,,,3.00,,,3.00,45.12,,,,,7.40,,13.23,,4.76,,0.41,,48.18,,7.33,8.25,,,,,,24.35,0.77,,,13.83,,37.44,188.18,,,,,,76.67,,,,,,,4.00,,,,8.85,,,,26.75,3.00,,,,,3.45,,,,0.46,,,,,37.71,,,,,,,6.00,42.20
1591793059000,21.22,,,,,,,23.22,,,,4.50,2.47,,2.83,,17.16,,13.61,,50.52,,20.77,,6.20,,,,,88.42,,,14.67,18.61,,19.71,208.69,,,,,,145.78,,,,4.60,,,,,,,16.29,24.91,,,34.51,,,,,,2.00,0.18,,,0.45,,,,,20.03,,,,,,,,127.29
1591859571000,3.38,,,,,28.43,,129.30,,,,5.11,64.43,,25.55,,45.16,,2.43,,233.86,,62.10,13.29,12.78,11.84,,,25.49,110.49,2.27,,20.07,35.58,,20.77,245.74,,,,,,351.75,,,,104.42,39.63,,,,,,69.69,,,,122.28,3.00,,,18.95,,16.54,5.34,,,1.72,,,,,76.75,,,,,11.59,,,203.10
1591926628000,1.56,,,6.00,20.00,,,34.00,,,,,51.37,,,14.04,51.18,,6.10,,137.07,,40.33,19.40,19.82,,,,68.46,223.84,2.80,,,37.73,,26.57,390.47,,,,,,185.55,,,,2.39,,,6.00,,,4.84,25.97,,,,,3.00,,,9.19,,0.05,,,,,,,,,55.51,3.00,,,,,,3.00,142.01
1591993124000,1.71,,,,,1.62,,78.88,,,,,28.86,,0.26,40.98,28.86,,2.62,,83.14,,42.63,41.95,,,,,28.93,23.11,4.38,,10.02,22.61,,15.40,389.05,,,,,,138.53,,,,,3.52,,,46.39,,,82.03,,,,21.64,,,,,,3.54,,,,9.91,,,,,26.73,6.00,,,,,,,67.81
1592060020000,,,,,,5.27,,51.04,,,,,,,0.43,12.92,8.38,,23.87,,26.09,,3.89,9.20,,,,,,77.32,3.34,,5.00,15.97,,,123.32,11.53,,,,,33.86,,,,,,,,,,,28.70,,,,,,,,,,,,,,,,,,,6.26,,,,,,,,29.45
1592126059000,,,,,,,,16.06,,,,,,,8.06,36.57,4.24,,0.00,,22.27,,2.24,6.14,,,,,20.85,61.69,,,,13.27,,3.09,97.69,11.61,,,,,29.04,,,,,,,,,,16.56,12.78,,,,23.20,,,,,,,,,,,,,,,13.41,,,,,0.40,,,64.42
1592193218000,,,,,,,,6.48,,,,,,,1.23,,20.67,,15.90,,39.16,,15.17,0.98,,,,,15.00,99.67,,,,13.53,,4.40,132.62,17.33,,,,,39.30,,,,,,,,,,,16.47,,,,,,,,,,2.23,,,,,,,,,2.03,,,,,,,,51.52
1592259061000,,,,,,,,3.08,,,,,,,20.16,,12.23,,,,13.72,,12.53,17.68,,4.01,,,17.75,87.80,0.27,,,24.54,,2.10,203.78,6.61,,,,,46.40,,,,,,,,,,,28.77,,,,,,,,4.65,,,0.07,,,,,,,,53.45,,,,,,,,33.29
1592326391000,,,,3.00,,,,2.39,,,,,,12.05,,,24.84,,8.18,,,,,30.68,,6.60,,,,22.23,,,,11.42,,,111.37,4.96,,,,,25.58,,,,,,,,,,,7.78,,,,,,,,,,6.47,,,,,,,,,,,,,,,,,36.05
1592393573000,,,,,,,,,,,,,,,,,1.99,,14.81,,4.32,,,,,,,,29.05,57.11,4.06,,,9.16,,,15.85,,,,,,20.05,,,,,,,,,,1.98,4.69,,,,,,,,,,,,,,,,,,,11.14,,,,,,,,85.45
1592460543000,,,,,,,,1.33,,,,,,21.25,1.42,,14.92,,3.32,,5.27,,,7.53,,,,,22.56,32.10,3.08,,50.00,5.80,,,6.52,6.29,,,,,37.98,,,,,,,3.00,,,,3.26,,,,,,,,,,71.94,,,,,,,,,15.26,,,,,,,3.00,57.79
1592527754000,,,,,,,,15.37,,,,,,,,,12.53,,9.04,,10.52,,,,,,,,8.68,55.56,0.05,,6.00,7.95,,,15.46,10.68,,,,,3.88,,,,,,,,,,,11.78,,,,,,,,,,0.10,,,,,,,,,4.20,,,,,,,,60.92
1592594022000,,,,,,,,0.50,,14.85,,,,,,,,,2.00,,18.77,,,3.72,,,,,,32.02,3.76,,28.16,5.77,,,96.55,8.22,,,,,11.73,,,,,,,,,,,9.60,,,,37.66,,,,,,,,,,,,,,,,,,,,,,,80.68
1592661070000,,,,,,,,6.33,,43.95,,,,,,,,,1.69,,13.95,,,13.04,,,,,,115.38,3.76,,6.60,19.50,,,100.44,10.33,,,,,2.37,,,,,,,,,,,14.51,48.58,,,26.96,,,,,,,,,,,,,,,3.00,,,,,,,,33.73
1592727831000,,,,,,,,7.62,,,,,,,,,,,2.67,,8.49,,,0.44,,2.71,,,,25.37,0.33,,,3.95,,,52.74,63.89,,,,,3.65,,,,,,,,,,2.93,22.47,,,,,,,,,,,0.97,,,0.22,,,,,5.82,,,,,,,,19.13
1592794125000,,,,,,55.14,,,,1.51,,,,,,,,,,,,,,3.82,,4.92,,,,39.80,0.98,,33.83,8.44,,,25.53,2.05,,,,,9.54,,,,,,,,4.00,,,6.76,,,,41.20,,,,,,,,,,,,,,,13.09,,,,,,,,39.23
1592861502000,,,,,,,,3.95,,,,,,,,,,,8.30,,5.44,,,,,,,,,5.80,13.59,,,8.15,,,62.04,,,,,,7.51,,,,,,,,4.00,,,10.65,,,,,,,,,,,,,,,,,,,5.74,,,,,,,,25.75
1592927890000,,,,,,,,3.94,,10.36,,,,,,,,,,,,,,0.46,,8.43,,,,30.47,2.89,,,16.74,,,36.62,18.30,,,,,18.68,,,,,,,,,,,2.25,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,44.36
1592995513000,,,,,,2.16,,12.62,,5.13,,,,,,,,,,,,,,0.41,,,,,,39.53,7.06,,23.50,8.62,,,6.29,12.11,,,,,7.29,,,,,,,,6.24,,,9.89,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,40.58
1593062546000,,,,,,,,1.60,,,,,,,,,,,1.69,,,,,,,,,,,10.91,6.25,,,,,,,3.18,,,,,18.12,,,,,,,,,,,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,35.88
1593128647000,,,,,,13.08,,9.81,,4.52,,,,,,,,,,,,,,,,,,,,1.59,1.37,,,,,,,1.23,,,,,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.07,,,,,,,,12.14
1593195376000,,,,,,,,6.71,,3.14,,,,,,,,,,,,,,,,,,,,18.43,,,11.13,,,,,13.22,,,,,6.17,,,,,4.19,,,,,,7.81,,,,,,,,,,,,,,,,,,,2.51,,,,,,,,18.78
1593262962000,,,,,,,,3.85,,4.71,,,,,,,,,0.01,,,,,,,,,,,3.23,,,,,,,,5.10,,,,,,,,,,,,,,,,10.37,,,,,,,,,,0.09,,,,,,,,,2.76,,,,,,,,6.04
1593330837000,,,,,,0.96,,0.20,,4.99,,,,,,,,,,,,,,1.17,,,,,,45.77,1.67,,,,,,,12.55,,2.18,,,16.25,,,,,,,,,,,4.65,,,,,,,,,,,,,,,,,,,4.41,,,,,,,,21.31
1593396882000,,,,,,,,1.12,,2.93,,,,,,,,,2.00,,,,,,,,,,,11.42,1.86,,,,,,3.41,3.64,,,,,14.20,,,,,,,,,,,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10
1593464751000,0.42,,,,,,,9.43,,13.63,,,,,,,,,,,,,,,,,,,5.99,28.51,3.03,,14.00,,,,22.07,3.35,,,,,16.04,,,,,,,,7.66,,,1.82,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,18.12
1593531858000,,,,,,,,2.25,,,,,,,,,,,3.03,,,,,1.63,,,,,,9.78,4.02,,,,,,17.38,,,,,,10.33,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,22.05
1593599509000,,,,,,,,4.20,,6.48,,,,,,,,,2.57,,,,,,,36.00,,,,9.60,0.52,,,,,,32.33,5.99,,7.05,,,,,,,,,,,,,,5.09,,,,35.96,,,,,,,,,,,,,,,,,,,,79.54,,,19.34
1593666201000,,,,,,,,7.79,,46.08,,,,,,,,,0.51,,,,,1.31,,,,,,99.90,1.12,,30.80,,,,64.37,19.40,,22.52,,,40.88,,,,,5.63,,,10.14,,2.03,20.34,3.82,,,28.77,,,,,,,,,,,,,,,,,,,,107.30,,,16.04
1593732971000,,,,,,0.33,,9.42,,21.08,,,,,,,,,0.00,,,,,0.15,2.68,,,,,57.76,3.84,,16.73,,,,63.79,14.48,,16.43,,,54.77,,,,,,,,,,,10.74,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,52.41
1593800162000,,,,,,2.25,,17.34,,48.85,,,,,,,,,1.08,,3.78,,,1.38,,3.29,,,,193.53,38.85,,6.09,,,,148.13,42.95,,19.96,,,48.43,,,,,,,,8.18,,21.93,42.02,,,,23.43,,,,,,0.69,,,,,,,,,,,,,,,,,83.15
1593866326000,,,,,,0.19,,12.14,,26.32,,,,,,,,,0.72,,2.18,,,1.37,,3.43,,,,117.03,16.12,,14.00,,,,124.01,24.26,,24.48,,,25.81,,,,,,,,6.97,,,15.36,,,,21.15,,,,,,,,,,,,,,,,,,,,,,,44.80
